,Unnamed: 0,var_kndvi_maxv_yr,var_kndvi_minv_yr,var_kndvi_amp_yr,var_kndvi_avg_yr,var_kndvi_sd_yr,var_kndvi_maxv_wet,var_kndvi_minv_wet,var_kndvi_med_wet,var_kndvi_cv_wet,var_kndvi_maxv_dry,var_kndvi_minv_dry,var_kndvi_med_dry,var_kndvi_cv_dry,var_kndvi_Jun_20,var_kndvi_Jul_20,var_kndvi_Aug_20,var_kndvi_Sep_20,var_kndvi_Oct_20,var_kndvi_Nov_20,var_kndvi_Dec_20,var_kndvi_Jan_20,var_kndvi_Feb_20,var_kndvi_Mar_20,var_kndvi_Apr_20,var_kndvi_May_20,var_gcvi_maxv_yr,var_gcvi_minv_yr,var_gcvi_amp_yr,var_gcvi_avg_yr,var_gcvi_sd_yr,var_gcvi_maxv_wet,var_gcvi_minv_wet,var_gcvi_med_wet,var_gcvi_cv_wet,var_gcvi_maxv_dry,var_gcvi_minv_dry,var_gcvi_med_dry,var_gcvi_cv_dry,var_gcvi_Jun_20,var_gcvi_Jul_20,var_gcvi_Aug_20,var_gcvi_Sep_20,var_gcvi_Oct_20,var_gcvi_Nov_20,var_gcvi_Dec_20,var_gcvi_Jan_20,var_gcvi_Feb_20,var_gcvi_Mar_20,var_gcvi_Apr_20,var_gcvi_May_20,var_ndmi_maxv_yr,var_ndmi_minv_yr,var_ndmi_amp_yr,var_ndmi_avg_yr,var_ndmi_sd_yr,var_ndmi_maxv_wet,var_ndmi_minv_wet,var_ndmi_med_wet,var_ndmi_cv_wet,var_ndmi_maxv_dry,var_ndmi_minv_dry,var_ndmi_med_dry,var_ndmi_cv_dry,var_ndmi_Jun_20,var_ndmi_Jul_20,var_ndmi_Aug_20,var_ndmi_Sep_20,var_ndmi_Oct_20,var_ndmi_Nov_20,var_ndmi_Dec_20,var_ndmi_Jan_20,var_ndmi_Feb_20,var_ndmi_Mar_20,var_ndmi_Apr_20,var_ndmi_May_20,var_nbr_maxv_yr,var_nbr_minv_yr,var_nbr_amp_yr,var_nbr_avg_yr,var_nbr_sd_yr,var_nbr_maxv_wet,var_nbr_minv_wet,var_nbr_med_wet,var_nbr_cv_wet,var_nbr_maxv_dry,var_nbr_minv_dry,var_nbr_med_dry,var_nbr_cv_dry,var_nbr_Jun_20,var_nbr_Jul_20,var_nbr_Aug_20,var_nbr_Sep_20,var_nbr_Oct_20,var_nbr_Nov_20,var_nbr_Dec_20,var_nbr_Jan_20,var_nbr_Feb_20,var_nbr_Mar_20,var_nbr_Apr_20,var_nbr_May_20,var_kndvi_posv_wet,var_BH,var_SH,var_Chaco,var_Cer,var_poly_ext,var_poly_dst,var_poly_cropbnds,var_poly_area,var_poly_APR,var_poly_NovDecStd,OID_,imgDate,LC5,LC,LC2,HOMONBHD9,PIDi,obs_type,LC_UNQ,PID,XCoord,YCoord,cent_lat,cent_long,sampgroup
4470,4599,6402,624,5778,3331,2217,5251,624,2791,617,3325,965,1196,488,6038,2104,965,957,853,3565,5007,999,794,6339,6363,5422,7644,1114,6530,3984,2150,5574,1114,2774,502,4271,2117,2392,281,6709,3622,2117,2012,1655,3533,4820,1792,1114,7122,7644,5611,4635,269,4366,1798,1689,2845,269,832,824,921,291,300,551,3756,336,300,299,297,1232,2589,286,269,4382,4635,3824,7373,301,7072,3411,2719,5471,689,2774,632,3187,301,743,852,6452,1642,607,308,332,3351,5321,1159,689,7174,7373,6521,5251,1,0,0,0,4252,5,10000,0,0,0,5950,1/1/2022,20.0,30.0,30,,0005950_0,direct_GE,31.0,0005950_0,3120990,-3213890,-25.43863979,-55.84067799,D0506_Caaguazu_DJMF
4471,4605,6305,474,5831,3015,2057,4817,497,2479,649,3138,978,1242,467,5303,2174,1122,893,1528,3911,4095,718,634,6034,6129,3338,6983,1223,5760,3581,1808,5080,1223,2947,444,3802,1995,2280,241,5059,3244,2145,1851,2022,3887,4052,1618,1683,6461,6968,3539,4319,230,4089,1558,1470,2442,268,952,717,821,291,300,470,3016,385,300,299,291,1727,2004,279,268,3831,4258,2116,7111,290,6821,3169,2495,4765,397,2496,667,3095,290,958,756,5745,1951,644,296,511,4039,4353,685,397,6518,6923,6127,4817,1,0,0,0,8115,0,10000,9,54,749,5956,1/1/2022,20.0,30.0,30,,0005956_0,direct_GE,31.0,0005956_0,3128830,-3212550,-25.42765304,-55.75629211,D0506_Caaguazu_DJMF
4472,4606,6537,452,6085,3334,2349,6537,452,1779,825,3466,748,990,646,6474,2104,886,666,1492,5888,4862,657,452,4961,6245,5850,8516,1155,7361,4084,2343,8516,1155,2642,681,3930,1729,1914,336,7185,3142,1740,1657,2479,7133,4473,1474,1230,5122,7743,6000,4606,253,4353,1897,1696,4030,253,727,939,1727,275,300,946,4606,462,301,299,275,3168,2552,297,300,2569,4519,4129,7246,324,6922,3410,2728,6659,654,1584,768,3909,324,419,1155,7200,1552,345,583,579,5703,5141,1069,1068,4872,7246,6864,6537,1,0,0,0,1624,16,10000,27,52,1336,5957,1/1/2022,20.0,30.0,30,,0005957_0,direct_GE,31.0,0005957_0,3129090,-3218350,-25.47521138,-55.74728055,D0506_Caaguazu_DJMF
4473,4607,6407,490,5917,2758,1875,5869,490,2595,760,1503,1039,1271,143,3124,1418,1039,1124,2324,5621,3801,499,1972,6021,3535,2338,6432,1566,4866,3260,1361,6432,1566,3094,470,2329,2042,2170,44,3324,2238,2170,2224,3046,6432,3911,1862,2866,5805,2932,2763,4300,281,4019,1343,1316,3685,291,773,896,458,295,304,163,873,324,295,412,672,3685,2159,300,347,3893,1815,739,6845,311,6534,2741,2162,6477,311,2018,869,1183,476,996,289,2691,996,959,916,1936,6094,4194,470,664,6506,4270,2303,5869,1,0,0,0,3125,4,10000,7,42,409,5958,1/1/2022,20.0,30.0,30,,0005958_0,direct_GE,30.0,0005958_0,3132230,-3218180,-25.47381728,-55.71308952,D0506_Caaguazu_DJMF
4476,4610,5979,469,5510,3086,2137,5281,2218,3763,254,819,521,578,162,469,532,588,943,1504,2463,3226,4313,4890,5932,5833,5891,5669,1294,4375,3127,1609,4932,2185,3298,242,1463,1308,1353,38,1294,1341,1353,1547,1860,2403,3122,3966,4560,5669,5216,5045,4579,248,4331,1927,1792,4005,355,1959,597,301,299,300,2,248,300,300,299,297,552,1233,2621,3734,4579,4408,4403,7285,295,6990,3514,2888,6595,1721,4457,330,516,295,301,223,341,361,300,300,741,2887,3799,5365,6318,7271,7168,7258,5018,1,0,0,0,1596,23,9990,88,156,592,5961,1/1/2022,20.0,30.0,30,,0005961_0,direct_GE,30.0,0005961_0,3118870,-3210910,-25.41420729,-55.8670352,D0506_Caaguazu_DJMF
4478,4612,6353,545,5808,3089,2225,6353,545,2778,739,1489,727,990,255,5376,807,1368,746,840,5227,6079,883,545,4291,5890,5372,9147,1134,8013,3935,2328,9147,1134,3711,672,2307,1772,1931,89,5535,1814,2307,1749,1780,6012,7819,1747,1454,4556,6862,5262,4437,260,4177,1734,1585,4437,260,1087,900,492,272,299,212,3632,282,492,296,270,3013,4258,260,300,1722,3962,3391,7204,597,6607,4120,2139,6968,597,3582,704,4457,1257,2848,384,6861,2914,2397,3033,3954,5317,6811,1023,785,3748,6719,6152,6353,1,0,0,0,6367,0,10000,4,45,502,5963,1/1/2022,20.0,30.0,30,,0005963_0,direct_GE,30.0,0005963_0,3128960,-3214030,-25.43978768,-55.75329738,D0506_Caaguazu_DJMF
4479,4614,5672,649,5023,3250,1808,5117,1469,3237,386,2628,649,1423,445,4918,1911,1135,724,1121,1697,2625,4159,4949,5672,5369,5416,5671,1422,4249,3253,1392,4536,1722,2972,313,2879,1422,1978,258,4475,2626,1661,1452,1610,1901,2511,3747,4355,5352,4769,5671,3890,295,3595,1726,1409,3234,295,957,778,805,299,348,407,2998,570,316,299,299,331,805,1831,3127,3890,3519,3483,6827,471,6356,3880,2329,6150,772,3578,516,4188,675,2718,472,6075,3388,2193,580,714,772,3284,4667,5704,6827,6565,6550,5117,1,0,0,0,5971,2,10000,7,48,305,5965,1/1/2022,20.0,30.0,30,,0005965_0,direct_GE,30.0,0005965_0,3128040,-3200500,-25.32887781,-55.77769772,D0506_Caaguazu_DJMF
4480,4617,6450,477,5973,3093,2226,5382,477,2019,712,2477,789,961,457,5728,1380,961,662,1134,4499,3816,597,740,6049,6243,5789,7160,1078,6082,3590,2091,5836,1078,2701,501,2784,1480,1608,240,6085,2022,1559,1438,2058,4497,3709,1410,1632,6418,7160,5487,4480,289,4191,1692,1560,2755,289,491,868,871,292,300,517,3399,332,300,300,313,2755,1403,300,326,3731,4329,3929,7343,443,6900,3183,2637,4942,523,1802,744,2408,476,1025,520,6254,1251,883,477,443,4311,3575,523,599,6541,7056,6733,5382,1,0,0,0,7363,0,10000,34,105,618,5968,1/1/2022,20.0,30.0,30,,0005968_0,direct_GE,30.0,0005968_0,3125940,-3213580,-25.43609803,-55.7868291,D0506_Caaguazu_DJMF
4485,4630,6264,648,5616,2157,1914,5606,648,4028,567,2435,778,943,459,5810,1444,778,814,712,3980,5394,4077,695,728,793,748,6784,1114,5670,2845,1715,6087,1114,3723,470,3376,1746,1859,258,6668,2517,1780,1713,1590,3561,5942,3885,1114,1433,1602,2043,4120,284,3836,915,1057,2869,297,1358,710,457,298,300,170,3443,302,300,299,296,1226,2683,1490,300,299,299,286,6898,265,6633,1959,2104,5655,344,3912,665,2247,617,724,561,6163,1030,697,772,868,3593,5592,4232,355,336,327,265,5606,1,0,0,0,5791,0,10000,16,64,387,5981,1/1/2022,20.0,30.0,30,,0005981_0,direct_GE,30.0,0005981_0,3120410,-3212370,-25.42617725,-55.84863601,D0506_Caaguazu_DJMF
4489,4643,6156,838,5318,3825,1813,5662,1680,4446,355,2810,838,1057,490,5445,838,1237,3241,4966,5662,1680,2773,4466,5795,6156,2728,5998,1745,4253,3759,1317,4772,2505,3875,213,2775,1745,1856,177,5725,1763,1964,3035,4499,4772,3125,2740,3841,5265,5753,2912,4435,275,4160,2229,1558,3947,283,2438,588,413,275,300,133,3838,275,297,644,2608,3819,1281,671,2564,4026,4435,1933,7226,717,6509,4436,2131,6578,3019,4605,266,2255,717,1069,410,6465,787,1069,2703,5163,6505,4214,3147,4892,6759,7226,4227,6156,1,0,0,0,7861,1,9853,6,39,420,5994,1/1/2022,20.0,30.0,30,,0005994_0,direct_GE,30.0,0005994_0,3129230,-3203500,-25.35346521,-55.76150659,D0506_Caaguazu_DJMF
4494,4414,5559,896,4663,3168,1420,4891,896,2924,478,3556,950,1693,480,2324,1065,2356,4063,4214,902,2378,3736,4456,4800,3657,5559,5088,1693,3395,3134,895,5088,1989,2976,313,3023,1693,2004,208,2642,1758,2376,3341,3422,1989,2585,3828,4166,4175,3464,4679,3849,238,3611,1105,957,2490,293,504,874,935,270,298,558,715,298,286,1303,1176,300,299,780,2193,2130,444,3849,6330,533,5797,3010,1568,4717,533,2596,533,3273,654,1378,574,2268,740,1995,3835,4158,911,1717,3459,4401,4914,3372,6330,4891,1,0,0,0,6528,0,10000,6,32,135,5762,1/1/2022,20.0,30.0,30,,0005762_0,direct_GE,30.0,0005762_0,3135180,-3220680,-25.49431947,-55.67813013,D0506_Caaguazu_DJMF
4495,4417,5264,840,4424,3701,1335,5223,4197,4780,53,4096,840,1225,655,3287,857,2061,4280,1700,4577,5084,4803,4615,3646,5264,3138,5899,2364,3535,4115,889,5899,4475,4826,78,4107,2364,2751,206,4451,2573,2919,4346,2730,4715,5069,4498,4877,3800,5213,3230,3611,272,3339,1987,945,3611,2214,2798,109,2320,272,398,842,1886,398,766,2489,649,2769,2758,2852,2823,956,3078,1368,6308,522,5786,4089,1506,6308,4320,5235,95,4444,522,993,772,3468,634,2009,4677,3329,4720,5132,5132,5652,4224,5447,3664,5223,1,0,0,0,4094,5,10000,20,65,283,5765,1/1/2022,20.0,30.0,30,,0005765_0,direct_GE,30.0,0005765_0,3122450,-3220030,-25.48898873,-55.81818065,D0506_Caaguazu_DJMF
4497,4462,5811,752,5059,3205,1782,5664,3553,4528,110,998,752,825,96,1116,922,752,863,2214,4827,4563,4289,4331,5811,4409,4358,5600,1137,4463,3100,1330,4908,2936,4099,107,1620,1137,1395,123,1868,1486,1137,1604,2149,4262,4008,3943,3983,5600,3626,3750,3656,299,3357,1544,1169,3509,975,2234,289,300,299,299,1,300,299,299,299,457,2999,2648,1685,1879,3656,2448,2120,6494,880,5614,3602,1805,6167,3135,4774,155,1901,1026,1473,192,880,1181,1576,2046,2556,5600,4992,4443,4449,6494,4771,4793,5664,1,0,0,0,6513,0,9995,18,83,829,5812,1/1/2022,20.0,30.0,30,,0005812_0,direct_GE,37.0,0005812_0,3136160,-3221150,-25.49817409,-55.66689984,D0506_Caaguazu_DJMF
4505,4527,6743,806,5937,3874,2125,5662,885,2700,617,6693,2127,5078,340,6737,6520,4061,1210,851,4698,4239,1080,1271,5361,5742,5620,9355,1578,7777,4682,2306,6449,1610,3108,455,9355,2933,5265,382,8620,8288,4522,2333,1805,5283,4310,1864,2214,5826,6521,5529,5427,281,5146,2316,1766,3356,283,739,884,5427,616,3507,524,5302,5241,2522,308,298,2197,2356,291,283,3123,3755,3432,7617,419,7198,4134,2566,6087,419,2429,785,7540,2608,5886,302,7599,7400,5062,1037,604,4807,5062,681,507,5577,6314,6299,5662,1,0,0,0,3107,144,9624,39,59,579,5878,1/1/2022,20.0,30.0,30,,0005878_0,direct_GE,30.0,0005878_0,3132480,-3219990,-25.48866069,-55.70842374,D0506_Caaguazu_DJMF
4508,4588,6332,695,5637,3200,2139,6317,695,2952,665,1688,1008,1139,177,4792,1256,1082,890,1764,5614,5089,821,963,5719,6242,5389,8468,1339,7129,3894,2023,8468,1339,3607,558,3118,1950,2076,166,5022,2505,2029,1760,2190,6513,5037,1772,1963,6098,7284,5125,3978,269,3709,1541,1426,3880,280,813,887,350,274,300,69,2209,274,300,299,298,3190,2730,280,292,2937,3978,3284,6855,441,6414,3083,2495,6504,691,2674,686,1176,441,642,344,4854,441,642,651,583,5492,5311,866,724,5767,6855,6131,6317,1,0,0,0,2858,0,10000,49,113,864,5939,1/1/2022,20.0,30.0,30,,0005939_0,direct_GE,30.0,0005939_0,3133940,-3222410,-25.50850805,-55.68985822,D0506_Caaguazu_DJMF
4511,3063,5877,2793,3084,4458,871,5877,3707,4852,157,3629,2793,3102,104,5114,3328,2810,3740,4735,5659,5270,4507,3827,4261,5076,5426,7211,2881,4330,4880,1123,7211,3792,5076,198,3918,2881,3200,112,5766,3655,2881,3674,5100,6560,5509,4341,4241,4925,5784,6387,3716,366,3350,2395,1017,3716,2037,2810,201,1283,366,481,446,2419,908,481,1166,2788,3419,3199,2365,2301,2752,3495,3527,6161,2445,3716,4574,1085,6148,3829,5013,163,3657,2445,2831,142,4925,3392,2604,3121,4600,5646,5803,4426,4029,4633,5469,5922,5877,1,0,0,0,50,245,0,0,0,0,3508,10/9/2023,20.0,30.0,30,5.0,0003508_0,indirect_GE,30.0,0003508_0,3119970,-3299080,-26.13820671,-55.76001474,D0607_Caazapa_SJN
4512,3145,6781,492,6289,4137,2244,6781,492,2900,760,6622,1252,6079,389,6494,6622,5106,625,2071,6781,5646,549,952,5106,5436,5026,10004,1097,8907,5132,2634,10004,1097,3924,707,8722,2308,7253,351,6829,8268,5927,1252,3136,9822,6498,1232,1939,5679,5899,4861,5483,283,5200,2631,1778,4788,287,884,934,5483,593,4771,452,4647,5483,3519,283,310,4316,3425,300,302,3027,3322,3196,7781,431,7350,4650,2512,7509,551,3030,732,7781,2230,7275,311,7231,7781,6162,1327,1341,7030,6178,1107,1250,5597,6003,5633,6781,1,0,0,0,3845,12,10000,10,56,522,3759,1/1/2022,20.0,30.0,30,,0003759_0,direct_GE,31.0,0003759_0,3119040,-3296300,-26.1153435,-55.77326703,D0607_Caazapa_SJN
4564,4690,6067,2500,3567,3990,1032,4517,2500,3326,153,4512,3562,3952,87,5836,4434,3652,3136,3609,2779,3650,3994,3067,3151,5019,5998,6064,2763,3301,4005,968,4821,2810,3559,153,4843,3327,3862,126,6064,4679,3771,3088,3414,2958,3800,4293,3059,3242,4639,5678,4153,300,3853,1383,1249,1562,402,813,418,2189,415,795,584,3657,1910,667,321,401,468,894,1254,734,335,2396,4153,6711,1112,5599,3448,1685,4008,1112,2829,308,4731,2616,3504,193,6285,4566,3125,1730,2211,1112,2963,3494,2610,1265,4661,6666,4517,1,0,0,0,4206,1,9990,4,31,302,6250,1/1/2022,20.0,30.0,30,,0006250_0,direct_GE,30.0,0006250_0,3119370,-3358250,-26.6253922,-55.70094392,D0725_Itapua_AV
4569,4736,6511,3374,3137,5216,857,5964,4467,5432,83,4467,3374,3847,101,5177,4365,3414,4578,5205,5593,5590,5128,4960,6360,6327,6130,7362,1961,5401,4983,1333,5896,3617,5122,124,4262,1961,3343,221,4958,4262,1961,3709,4753,5446,5169,4780,4411,6722,7039,6646,4272,301,3971,2376,1209,3496,2444,2869,101,837,301,541,336,1266,541,452,1310,2124,3002,2807,2505,2917,3945,3979,3553,7240,2629,4611,5149,1338,6514,4797,5559,76,4054,2629,3083,149,4442,3613,2815,3716,4591,5684,5537,5268,5582,6866,6944,6487,6511,1,0,0,0,1,29,0,0,0,0,6301,1/1/2022,40.0,30.0,30,,0006301_0,direct_GE,46.0,0006301_0,3119080,-3353780,-26.58855,-55.70914683,D0725_Itapua_AV
4573,4749,6554,367,6187,3466,2412,6554,367,3377,699,4313,546,1411,700,6080,3561,1013,507,793,3797,6227,2957,367,4164,6325,6410,8851,907,7944,4225,2769,8795,907,3624,641,4129,933,2203,508,6821,3552,1498,1164,1670,4641,7124,2518,907,3872,8786,8495,4702,296,4406,2060,1725,4161,296,1563,815,2809,300,304,989,4092,2031,304,300,299,2071,3782,1055,322,1532,4702,4539,7385,387,6998,3939,2609,6921,491,3774,686,5471,1495,1917,536,6763,4702,1636,1580,620,4003,6508,3546,543,3855,7385,7253,6554,1,0,0,0,1989,91,10000,0,0,0,6314,1/1/2022,20.0,30.0,30,,0006314_0,direct_GE,31.0,0006314_0,3125740,-3358030,-26.62357879,-55.63115006,D0725_Itapua_AV
4574,4756,6645,530,6115,2863,2132,6025,624,3147,633,6645,4138,5621,145,2098,6425,5621,2688,670,2365,6025,3930,624,1012,1958,530,9091,1079,8012,3557,2263,6990,1079,3381,555,9091,4238,7220,235,2763,7257,7220,2944,1486,3294,6990,3469,1079,1728,2686,2238,5244,282,4962,1667,1662,3456,297,1229,814,5244,2947,4541,189,982,4801,4541,1594,299,488,3456,2063,300,300,312,282,7786,337,7449,3127,2558,6203,727,3570,603,7786,5495,7197,115,1619,7462,7197,3929,543,2680,6203,4488,727,843,1560,337,6025,1,0,0,0,3234,0,10000,100,159,506,6321,1/1/2022,20.0,30.0,30,,0006321_0,direct_GE,30.0,0006321_0,3125400,-3355640,-26.60387955,-55.6375758,D0725_Itapua_AV
4575,4766,4660,1413,3247,3480,802,4561,1413,3753,330,3812,2971,3315,96,4253,3812,3041,3347,2863,4561,3874,3580,1509,4492,4660,3104,4263,1668,2595,3240,641,4079,1668,3630,274,3427,2731,2968,90,3566,3373,2731,2902,2724,4079,3770,3367,1668,3991,4263,3164,2690,298,2392,1099,638,1591,298,1152,495,1638,431,860,505,1807,1638,617,526,370,1591,1246,709,298,1832,2690,547,4952,1306,3646,3426,925,4295,1306,3711,313,4226,2919,3330,148,4488,4226,3137,3078,2456,4295,3540,3751,1596,4253,4952,2155,4561,1,0,0,0,12,3,1,0,0,0,6331,1/1/2022,40.0,30.0,30,,0006331_0,direct_GE,40.0,0006331_0,3123050,-3355620,-26.60371471,-55.6634355,D0725_Itapua_AV
4596,4895,6004,659,5345,2381,1744,4179,669,2574,537,6004,1520,5413,364,3781,6004,4547,1080,783,2162,4179,3028,669,712,1010,1070,6652,1145,5507,2792,1413,3933,1145,2623,351,6652,2456,5162,304,3762,6483,4368,1837,1642,2543,3933,2703,1145,1527,1934,2099,4185,287,3898,1126,1190,2035,299,690,701,4185,389,3498,472,1353,4007,2745,287,299,379,2035,1141,299,300,299,300,6631,355,6276,2323,2055,4200,775,2519,547,6631,1751,6063,339,3358,6602,5153,892,443,2070,4200,3416,775,638,600,444,4179,1,0,0,0,3090,0,10000,11,36,297,6465,1/1/2022,20.0,30.0,30,,0006465_0,direct_GE,30.0,0006465_0,3125720,-3353150,-26.58335797,-55.63685482,D0725_Itapua_AV
4597,4896,5953,603,5350,2666,1768,5629,753,3521,561,5019,2744,4349,199,1033,4541,4349,1914,722,3870,5363,3172,753,882,690,4738,5655,1148,4507,3006,1256,5655,1148,3192,450,4281,2931,3862,136,2448,3862,4281,2595,1632,3457,5655,2927,1148,1674,2079,4219,3712,283,3429,1406,1179,3380,299,1876,698,3001,1515,2618,230,283,2618,2892,917,300,2732,3047,1329,299,300,300,2828,6331,479,5852,2969,1931,6070,816,4226,510,5508,3401,4875,170,1130,4875,5312,2728,708,4822,5413,3630,1180,501,479,5004,5629,1,0,0,0,5185,38,9995,2,23,286,6466,1/1/2022,20.0,30.0,30,,0006466_0,direct_GE,30.0,0006466_0,3127320,-3350140,-26.55855333,-55.6226444,D0725_Itapua_AV
4598,4899,6511,503,6008,2870,2089,5879,611,3347,619,6511,3325,5545,185,2114,6294,5363,1365,569,2497,5879,4197,611,1480,2981,503,8700,1095,7605,3549,2106,7237,1095,3527,545,8700,3567,6347,252,2796,7191,6347,2240,1389,3443,7237,3612,1095,1993,3219,2177,4971,282,4689,1629,1573,3298,298,1255,796,4971,2562,4501,204,866,4553,4501,1524,299,470,3298,2230,299,302,573,282,7585,390,7195,3215,2420,6072,851,3675,553,7585,5026,7191,130,1511,7255,7191,3931,748,2819,6072,4658,886,917,2521,390,5879,1,0,0,0,2744,0,10000,100,159,506,6469,1/1/2022,20.0,30.0,30,,0006469_0,direct_GE,30.0,0006469_0,3125570,-3355310,-26.60115971,-55.63607759,D0725_Itapua_AV
4602,4659,6833,355,6478,4053,2557,6833,355,2219,831,6545,555,1324,856,6591,6201,854,669,2987,6700,5720,528,355,5661,6567,6458,9913,846,9067,5415,3436,9647,846,2875,778,8735,1269,2337,701,9344,7618,1946,1137,2692,8938,5722,1350,846,6167,9703,9243,5655,299,5356,2709,2098,4836,299,1308,889,5622,299,823,990,5583,5195,299,299,431,4275,3303,301,355,3130,5013,4675,7803,316,7487,4723,2833,7474,316,3727,769,7803,922,3402,628,7754,7508,2487,481,2564,7040,6060,973,421,6008,7736,7463,6833,1,0,0,0,6074,0,10000,68,120,850,6210,1/1/2022,20.0,30.0,30,,0006210_0,direct_GE,30.0,0006210_0,3122890,-3364230,-26.67468973,-55.65550939,D0725_Itapua_AV
4604,4662,6221,444,5777,3278,1905,5848,444,4362,552,6221,2321,5396,242,5016,5522,4693,799,1304,4755,5369,3969,444,767,2729,3694,7003,952,6051,3350,1633,6293,952,3823,508,7003,2239,4583,315,4643,5542,4361,1519,1768,4481,4889,3031,952,1621,2927,3629,6079,296,5783,2102,1918,3769,299,1958,710,6079,1895,5514,285,3260,5774,5514,1034,308,2086,3769,1830,299,300,942,1228,8004,405,7599,3797,2500,6040,405,4301,587,8004,3781,7807,212,5440,7943,7608,2562,971,4283,5903,4320,443,578,2864,3214,5848,1,0,0,0,3786,0,10000,14,57,468,6217,1/1/2022,20.0,30.0,30,,0006217_0,direct_GE,30.0,0006217_0,3124240,-3366080,-26.6899429,-55.63857625,D0725_Itapua_AV
4605,4666,6718,352,6366,3844,2518,6457,352,2005,837,6470,583,1273,859,6718,6081,878,636,2194,6345,4285,486,352,5741,6558,6383,9594,865,8729,4942,3093,8650,865,2657,727,8013,1279,2341,663,8356,6985,1997,1131,2354,7528,4534,1279,865,6319,9594,8661,5720,299,5421,2500,2056,4308,299,452,973,5500,299,759,993,5568,5106,305,299,308,3805,2398,300,306,3281,4947,4448,7956,315,7641,4392,2876,6916,315,2124,852,7737,777,3211,666,7956,7433,2310,725,2067,6527,4777,676,348,6133,7697,7271,6457,1,0,0,0,2441,194,9990,68,120,850,6221,1/1/2022,20.0,30.0,30,,0006221_0,direct_GE,31.0,0006221_0,3122870,-3364100,-26.67361792,-55.65587583,D0725_Itapua_AV
4606,4667,6388,895,5493,2489,1636,1790,1118,1451,121,6388,2006,5545,289,1870,6306,5545,1179,1971,1118,1558,1379,1572,2187,1554,4080,8276,1365,6911,3002,1768,2121,1701,1896,55,8276,2875,6150,302,2882,7217,6150,1963,2083,1701,1933,1894,1899,2452,2469,3672,4778,293,4485,1205,1387,406,295,318,111,4778,1436,3947,308,857,4447,3947,993,649,297,300,317,330,391,370,1844,7178,706,6472,2972,1785,2556,706,1782,233,7178,3986,6451,177,1811,6952,6451,3476,2882,706,1730,1930,1751,2036,1511,3911,2187,1,0,0,0,1264,76,9990,4,40,242,6222,1/1/2022,20.0,30.0,30,,0006222_0,direct_GE,30.0,0006222_0,3120010,-3362320,-26.65894298,-55.68933209,D0725_Itapua_AV
4607,4693,6199,544,5655,2648,1981,6161,544,2628,717,6199,956,5505,424,3881,6199,4834,701,1386,5332,4753,969,686,1534,1127,824,7531,1208,6323,3323,1820,7205,1208,2865,572,7531,2165,5592,350,4220,7531,4916,1692,2097,5547,4218,1773,1565,2235,2192,2088,4739,298,4441,1311,1463,3766,299,877,905,4739,387,3830,537,1199,4739,2708,299,306,3106,2306,300,300,299,300,298,7251,364,6887,2442,2418,6293,364,2111,838,7251,891,6389,428,3095,7251,5317,379,470,5642,4694,792,427,448,406,649,6161,1,0,0,0,4653,0,10000,0,0,0,6253,1/1/2022,20.0,30.0,30,,0006253_0,direct_GE,30.0,0006253_0,3120970,-3366280,-26.69159196,-55.67431538,D0725_Itapua_AV
4610,4745,6621,456,6165,2619,2090,4615,755,2717,503,6621,4654,5864,114,2066,6504,5333,2603,828,1240,4514,3746,1515,565,555,522,7585,1101,6484,3092,1880,4424,1657,2808,338,7585,4609,6585,169,2230,6365,7083,3511,1407,2462,4414,3414,1742,1418,1679,1896,5188,291,4897,1563,1629,2277,295,915,664,5188,3602,4756,132,859,4756,4755,2242,295,319,2277,1661,451,299,542,293,7711,596,7115,3365,2204,4764,898,2744,458,7711,5984,7363,86,3695,7376,7363,4404,835,1385,4575,4163,1932,1307,1909,2286,4514,1,0,0,0,3950,0,10000,69,111,338,6310,1/1/2022,20.0,30.0,30,,0006310_0,direct_GE,30.0,0006310_0,3120890,-3360720,-26.64575287,-55.68145456,D0725_Itapua_AV
4611,4757,6683,344,6339,3446,2434,6683,344,4064,708,1934,817,1246,245,6009,1451,1246,687,1238,5898,6034,1547,344,4183,6598,6552,9553,865,8688,4314,2933,9057,865,4110,687,2579,1394,1814,193,6301,2065,1814,1463,1854,5973,6875,2102,865,4032,9331,9080,4987,291,4696,2051,1825,4370,291,1897,796,651,299,346,300,4129,346,299,693,299,2983,3839,400,299,1789,4987,4822,7629,476,7153,3809,2672,6965,476,4187,662,3075,871,1531,383,6819,1531,1416,716,1129,5643,6507,2353,476,4056,7629,7483,6683,1,0,0,0,5097,14,10000,2,31,371,6322,1/1/2022,20.0,30.0,30,,0006322_0,direct_GE,30.0,0006322_0,3125540,-3366740,-26.69538483,-55.62353343,D0725_Itapua_AV
